pair,seen_at,obs_at,start_time,mins_to_start,fair1,fair2,quote1,quote2,limit_usd,version
shimabukuro|s|watt|j,2026-09-19 00:12:53,2026-09-19 00:09:47,2026-09-19 01:32:00,79.1,0.7946464808670698,0.20535351913293023,0.8087954110898662,0.22026431718061673,2250,3733594672
hontama|m|lee|e,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 03:20:00,142.7,0.7835918322541547,0.21640816774584526,0.8043052837573386,0.23866348448687355,250,3733622555
hon|p|yao|x,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 04:30:00,212.7,0.5866926535390748,0.4133073464609251,0.607843137254902,0.4347826086956522,250,3733624457
canas|a|clarke|j,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 08:00:00,422.7,0.5578014842731424,0.44219851572685775,0.576271186440678,0.4608294930875576,1250,3733609646
kasnikowski|m|minaur|a,2026-09-19 00:57:13,2026-09-19 00:57:13,2026-09-19 03:00:00,122.7,0.07699480218590325,0.9230051978140967,0.0966183574879227,0.938912645082468,375,3733626801
knaff|a|marozsan|f,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 13:30:00,752.7,0.06825735476239797,0.9317426452376021,0.08960573476702509,0.9482936918304034,250,3733622123
kabbaj|y|linana|a,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 17:00:00,962.7,0.3853995236765163,0.6146004763234836,0.40485829959514175,0.6336996336996338,750,3733616006
kouame|m|mendez|r,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 04:30:00,212.7,0.5885424821461781,0.411457517853822,0.607843137254902,0.43103448275862066,1875,3733612429
duckworth|j|majchrzak|k,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 04:15:00,197.7,0.4036716391561057,0.5963283608438943,0.4184100418410042,0.6108949416342413,2250,3733621789
desvignes|e|okamura|k,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 06:40:00,342.7,0.2434242556101629,0.7565757443898371,0.26595744680851063,0.7777777777777779,275,3733622385
park|j|poonacha|n,2026-09-19 00:57:13,2026-09-19 00:57:13,2026-09-19 03:00:00,122.7,0.3995954180020959,0.6004045819979041,0.42372881355932196,0.6240601503759399,1250,3733626698
damazio|l|santos|p,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 03:00:00,122.7,0.10868211107576128,0.8913178889242388,0.13736263736263735,0.9146029035012808,550,3733625013
blinkova|a|quevedo|k,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 16:10:00,912.7,0.5963283608438943,0.4036716391561057,0.6108949416342413,0.4184100418410042,700,3733599666
abe|h|matsuda|r,2026-09-19 00:57:13,2026-09-19 00:57:13,2026-09-19 01:00:00,2.7,0.5503864678311137,0.44961353216888644,0.574468085106383,0.4739336492890995,750,3733626043
ivanov|s|jubb|p,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 09:00:00,482.7,0.03882076441589201,0.961179235584108,0.06565988181221273,0.9773139745916515,750,3733624229
vacherot|v|virtanen|o,2026-09-19 00:57:13,2026-09-19 00:57:13,2026-09-19 12:20:00,682.7,0.6574792547248876,0.3425207452751124,0.6742671009771988,0.3597122302158273,250,3733626801
cacao|t|schoen|p,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 11:00:00,602.7,0.3051107303274507,0.6948892696725494,0.3389830508474576,0.7267759562841529,375,3733614395
izquierdo|n|mikrut|l,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 13:20:00,742.7,0.47114313858531703,0.528856861414683,0.48780487804878053,0.5454545454545454,900,3733609646
pawlikowska|z|perelygina|e,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 06:00:00,302.7,0.5588354801733402,0.4411645198266598,0.5867768595041323,0.4694835680751174,750,3733625674
catarina|l|vasa|e,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 13:35:00,757.7,0.2952423130281726,0.7047576869718276,0.3125,0.7214484679665738,250,3733622499
bertimon|c|hurrion|m,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 09:00:00,482.7,0.14187973579975646,0.8581202642002439,0.17667844522968199,0.8870056497175142,750,3733615506
shimabukuro|s|watt|j,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 01:34:00,36.7,0.796930545267742,0.20306945473225796,0.8109640831758034,0.2178649237472767,2250,3733625304
dahlin|m|tseng|c,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 04:15:00,197.7,0.26685436338411656,0.7331456366158834,0.28169014084507044,0.7474747474747475,2250,3733621992
kwon|s|nagal|s,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 04:20:00,202.7,0.7547750741280541,0.2452249258719457,0.7737556561085973,0.26525198938992045,1300,3733625013
oktiabreva|a|sziedat|f,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 10:00:00,542.7,0.94527661331253,0.05472338668746999,0.9648506151142356,0.08424599831508003,375,3733612059
astakhova|d|kaji|h,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 02:10:00,72.7,0.6129768079379804,0.38702319206201974,0.6336996336996338,0.4081632653061224,250,3733620707
lu|j|shibahara|e,2026-09-19 00:57:13,2026-09-19 00:57:13,2026-09-19 02:00:00,62.7,0.4505336378188974,0.5494663621811026,0.4739336492890995,0.5726495726495727,750,3733626297
ito|a|lansere|s,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 04:20:00,202.7,0.6677823228916072,0.3322176771083928,0.6894409937888198,0.35460992907801414,275,3733618830
osorio|j|zanellato|n,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 17:30:00,992.7,0.49122536862611416,0.5087746313738858,0.5238095238095238,0.5412844036697247,150,3733621780
wei|s|zhang|r,2026-09-19 00:57:13,2026-09-19 00:57:13,2026-09-19 02:00:00,62.7,0.726084027289395,0.2739159727106049,0.7493734335839599,0.29850746268656714,750,3733626473
barthel|m|basiletti|n,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 10:00:00,542.7,0.5935751338423917,0.40642486615760837,0.6124031007751938,0.425531914893617,750,3733615701
barrena|a|caniato|c,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 11:40:00,642.7,0.4563672176719073,0.5436327823280928,0.47619047619047616,0.5633187772925764,1250,3733609317
kulikova|a|wang|j,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 03:10:00,132.7,0.615153224234998,0.38484677576500204,0.6363636363636364,0.4065040650406504,275,3733624355
knutson|g|pohankova|m,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 10:05:00,547.7,0.44615565747618835,0.5538443425238117,0.46511627906976744,0.5726495726495727,750,3733615701
heck|h|simakin|i,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 03:00:00,122.7,0.19852437440897366,0.8014756255910264,0.2159827213822894,0.8178506375227687,1875,3733611808
burel|c|steur|j,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 15:00:00,842.7,0.7442511435362976,0.2557488564637023,0.7630331753554502,0.27548209366391185,350,3733621992
samson|l|stefano|s,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 10:10:00,552.7,0.6335560501051217,0.36644394989487833,0.6527777777777778,0.3861003861003861,750,3733615651
kuzmova|k|tupitsyna|e,2026-09-19 00:57:13,2026-09-19 00:55:36,2026-09-19 06:00:00,302.7,0.5673710520021342,0.4326289479978657,0.5951417004048584,0.4608294930875576,750,3733625777
monteiro|t|trungelliti|m,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 08:00:00,422.7,0.43160594315522016,0.56839405684478,0.4484304932735426,0.5850622406639003,900,3733610702
jeong|b|zidansek|t,2026-09-19 00:57:13,2026-09-19 00:52:01,2026-09-19 04:30:00,212.7,0.13241833721628793,0.8675816627837122,0.1592356687898089,0.8904709748083242,250,3733618462
samsonova|l|stearns|p,2026-09-19 00:57:13,2026-09-19 00:57:13,2026-09-19 01:02:48,5.5,0.5864818601792017,0.41351813982079844,0.5983935742971888,0.425531914893617,8000,3733626801
dmitrichenko|y|luciano|l,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 11:00:00,580.3,0.798635514367656,0.20136448563234408,0.829642248722317,0.23640661938534277,375,3733633133
kouame|m|mendez|r,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 04:30:00,190.3,0.5895791825606969,0.41042081743930314,0.6062992125984252,0.4273504273504274,1875,3733632276
jang|g|shubladze|a,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 02:10:00,50.3,0.04395189157628049,0.9560481084237195,0.06711409395973154,0.9714611872146118,250,3733627125
ibragimova|a|saigo|r,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 05:40:00,260.3,0.7545049582257923,0.24549504177420783,0.7757847533632287,0.2680965147453083,275,3733628469
canas|a|clarke|j,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 08:00:00,400.3,0.5578014842731424,0.44219851572685775,0.576271186440678,0.4608294930875576,1500,3733628536
eikeri|u|yamaguchi|m,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 06:40:00,320.3,0.12870465522657054,0.871295344773429,0.15552099533437014,0.8940677966101694,250,3733628644
banerjee|s|petrovic|a,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 13:00:00,700.3,0.827145007066644,0.1728549929333561,0.8573466476462196,0.20790020790020788,375,3733632037
kabbaj|y|linana|a,2026-09-19 01:19:41,2026-09-19 01:19:41,2026-09-19 17:00:00,940.3,0.38689559499948684,0.6131044050005131,0.4065040650406504,0.6323529411764706,750,3733639669
astakhova|d|kaji|h,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 02:10:00,50.3,0.615153224234998,0.38484677576500204,0.6363636363636364,0.4065040650406504,250,3733627161
morvayova|v|radisic|n,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 05:30:00,250.3,0.7900297254064639,0.20997027459353618,0.8109640831758034,0.23255813953488372,250,3733628377
abe|h|matsuda|r,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 01:13:27,-6.2,0.5544122104497016,0.44558778955029815,0.5780590717299579,0.4694835680751174,750,3733632883
mariani|m|mi|l,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 11:00:00,580.3,0.24476915261663573,0.7552308473833642,0.27932960893854747,0.7867803837953092,375,3733633133
kulikova|a|wang|j,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 03:10:00,110.3,0.6166346137659728,0.3833653862340274,0.6376811594202898,0.40485829959514175,275,3733631241
barthel|m|basiletti|n,2026-09-19 01:19:41,2026-09-19 01:19:41,2026-09-19 10:00:00,520.3,0.5935751338423917,0.40642486615760837,0.6124031007751938,0.425531914893617,750,3733640297
ito|a|lansere|s,2026-09-19 01:19:41,2026-09-19 01:19:41,2026-09-19 04:20:00,180.3,0.6474754400348289,0.35252455996517107,0.6688741721854304,0.37453183520599254,275,3733636917
desvignes|e|okamura|k,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 06:40:00,320.3,0.24223665627421523,0.757763343725785,0.2645502645502646,0.7787610619469026,275,3733628454
samson|l|stefano|s,2026-09-19 01:19:41,2026-09-19 01:19:41,2026-09-19 10:10:00,530.3,0.6348986118860017,0.3651013881139982,0.6539792387543253,0.3846153846153846,750,3733640367
damazio|l|santos|p,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 03:00:00,100.3,0.10903342765378687,0.8909665723462132,0.13262599469496023,0.9107939339875112,750,3733632276
barrena|a|caniato|c,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 11:40:00,620.3,0.4563672176719073,0.5436327823280928,0.47619047619047616,0.5633187772925764,1500,3733628200
blinkova|a|quevedo|k,2026-09-19 01:19:41,2026-09-19 01:19:41,2026-09-19 16:10:00,890.3,0.5963283608438943,0.4036716391561057,0.6108949416342413,0.4184100418410042,1000,3733639382
burel|c|steur|j,2026-09-19 01:19:41,2026-09-19 01:19:41,2026-09-19 15:00:00,820.3,0.7464990282890585,0.2535009717109416,0.7652582159624413,0.27322404371584696,350,3733639832
hon|p|yao|x,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 04:30:00,190.3,0.5866926535390748,0.4133073464609251,0.607843137254902,0.4347826086956522,275,3733627996
ma|y|zhao|c,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 03:20:00,120.3,0.7218310377556313,0.2781689622443688,0.7429305912596401,0.3003003003003003,250,3733627224
lu|j|shibahara|e,2026-09-19 01:19:41,2026-09-19 01:19:41,2026-09-19 02:17:00,57.3,0.4505336378188974,0.5494663621811026,0.4739336492890995,0.5726495726495727,750,3733636670
liang|e|saito|s,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 05:40:00,260.3,0.687404512835542,0.3125954871644578,0.7084548104956269,0.33444816053511706,275,3733628118
jeong|b|zidansek|t,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 04:30:00,190.3,0.1320984042806457,0.8679015957193541,0.1589825119236884,0.8908296943231441,250,3733627343
chung|y|ferguson|c,2026-09-19 01:19:41,2026-09-19 01:07:09,2026-09-19 02:00:00,40.3,0.6686595257734561,0.33134047422654417,0.6923076923076923,0.35587188612099646,750,3733626964
dmitrichenko|y|luciano|l,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 11:00:00,562.8,0.799212994842944,0.2007870051570561,0.830220713073005,0.23584905660377356,375,3733649687
juhas|k|prihodko|o,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 08:00:00,382.8,0.2937400166539194,0.706259983346081,0.3278688524590164,0.7382198952879581,750,3733641186
koning|l|yaneva|e,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 09:00:00,442.8,0.39125283439058134,0.6087471656094187,0.42372881355932196,0.6402877697841727,375,3733642839
izquierdo|n|mikrut|l,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 13:20:00,702.8,0.47114313858531703,0.528856861414683,0.48780487804878053,0.5454545454545454,1200,3733648667
chung|y|ferguson|c,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 02:00:00,22.8,0.675040435685387,0.32495956431461315,0.6987951807228916,0.34965034965034963,750,3733641338
catarina|l|vasa|e,2026-09-19 01:37:13,2026-09-19 01:26:28,2026-09-19 13:35:00,717.8,0.2848000972525666,0.7151999027474336,0.3021148036253776,0.7319034852546916,250,3733646043
ito|a|lansere|s,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 04:20:00,162.8,0.6511808972799007,0.3488191027200995,0.6721311475409836,0.37037037037037035,275,3733640746
cordoba|c|rapagnetta|d,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 08:00:00,382.8,0.3975321659761032,0.6024678340238969,0.43103448275862066,0.635036496350365,375,3733647928
mchugh|a|reco|a,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 10:00:00,502.8,0.6697413721872049,0.33025862781279514,0.7014925373134329,0.36363636363636365,375,3733641836
risso|l|silva|j,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 15:00:00,802.8,0.9493021721457457,0.05069782785425436,0.9680817108203,0.07961783439490445,250,3733649456
monteiro|t|trungelliti|m,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 08:00:00,382.8,0.43348127149203863,0.5665187285079614,0.4504504504504505,0.5833333333333333,1200,3733648385
chepelev|a|rehberg|m,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 08:00:00,382.8,0.17457418573477257,0.8254258142652274,0.20964360587002098,0.8556998556998557,375,3733641746
oberleitner|l|vliegen|s,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 09:00:00,442.8,0.5453511946446948,0.4546488053553053,0.5689655172413793,0.47846889952153115,950,3733649729
burel|c|steur|j,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 15:00:00,802.8,0.7412920258156227,0.25870797418437724,0.7601918465227817,0.2785515320334262,500,3733643053
oktiabreva|a|sziedat|f,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 10:00:00,502.8,0.94527661331253,0.05472338668746999,0.9648506151142356,0.08424599831508003,375,3733642479
heck|h|simakin|i,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 03:00:00,82.8,0.20008005203883092,0.799919947961169,0.2173913043478261,0.8161764705882354,1875,3733640926
duckworth|j|majchrzak|k,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 04:15:00,157.8,0.4036716391561057,0.5963283608438943,0.4184100418410042,0.6108949416342413,3000,3733642022
kwon|s|nagal|s,2026-09-19 01:37:13,2026-09-19 01:26:28,2026-09-19 04:20:00,162.8,0.7547750741280541,0.2452249258719457,0.7737556561085973,0.26525198938992045,1750,3733645300
bessonov|d|lagarrigue|f,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 08:00:00,382.8,0.36660718101617107,0.6333928189838288,0.4,0.6655518394648829,375,3733649806
dahlin|m|tseng|c,2026-09-19 01:37:13,2026-09-19 01:22:13,2026-09-19 04:15:00,157.8,0.26685436338411656,0.7331456366158834,0.28169014084507044,0.7474747474747475,3000,3733642252
laborde|a|popko|d,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 07:00:00,322.8,0.16268974763070204,0.837310252369298,0.20283975659229211,0.8708010335917312,75,3733647710
croatia||germany|,2026-09-19 01:37:13,2026-09-19 01:31:52,2026-09-19 12:00:00,622.8,0.2245984500574539,0.775401549942546,0.25641025641025644,0.8043052837573386,50,3733648242
laborde|a|popko|d,2026-09-19 01:51:39,2026-09-19 01:46:51,2026-09-19 07:00:00,308.3,0.1631111318043877,0.8368888681956124,0.19801980198019803,0.8666666666666667,375,3733658303
chung|h|suresh|d,2026-09-19 01:51:39,2026-09-19 01:42:00,2026-09-19 05:35:00,223.3,0.3581720593764118,0.6418279406235883,0.3802281368821293,0.6632996632996633,1300,3733654812
barthel|m|basiletti|n,2026-09-19 01:51:39,2026-09-19 01:42:00,2026-09-19 10:00:00,488.3,0.5935751338423917,0.40642486615760837,0.6124031007751938,0.425531914893617,1000,3733654892
shimabukuro|s|watt|j,2026-09-19 01:51:39,2026-09-19 01:46:51,2026-09-19 01:42:00,-9.7,0.796930545267742,0.20306945473225796,0.8109640831758034,0.2178649237472767,2250,3733657703
ma|y|zhao|c,2026-09-19 01:51:39,2026-09-19 01:42:00,2026-09-19 03:20:00,88.3,0.7218310377556313,0.2781689622443688,0.7429305912596401,0.3003003003003003,275,3733627996
biryukov|p|sharipov|m,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 09:30:00,458.3,0.18643917368856133,0.8135608263114384,0.20366598778004072,0.829642248722317,1350,3733652325
kabbaj|y|linana|a,2026-09-19 01:51:39,2026-09-19 01:42:00,2026-09-19 17:00:00,908.3,0.38689559499948684,0.6131044050005131,0.4065040650406504,0.6323529411764706,1000,3733655142
izquierdo|n|mikrut|l,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 13:20:00,688.3,0.47114313858531703,0.528856861414683,0.48780487804878053,0.5454545454545454,1200,3733650910
kotov|p|tomic|b,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 11:00:00,548.3,0.5739235520154482,0.42607644798455174,0.5901639344262295,0.4424778761061947,1800,3733652134
mayot|h|schoolkate|t,2026-09-19 01:51:39,2026-09-19 01:42:00,2026-09-19 08:00:00,368.3,0.5519856631256465,0.4480143368743536,0.5689655172413793,0.46511627906976744,250,3733655479
croatia||germany|,2026-09-19 01:51:39,2026-09-19 01:46:51,2026-09-19 12:00:00,608.3,0.2273928487799599,0.7726071512200402,0.2544529262086514,0.7975708502024291,100,3733659265
kulikova|a|wang|j,2026-09-19 01:51:39,2026-09-19 01:46:51,2026-09-19 03:10:00,78.3,0.6166346137659728,0.3833653862340274,0.6376811594202898,0.40485829959514175,450,3733658006
oberleitner|l|vliegen|s,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 09:00:00,428.3,0.5453511946446948,0.4546488053553053,0.5689655172413793,0.47846889952153115,950,3733653150
monteiro|t|trungelliti|m,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 08:00:00,368.3,0.43348127149203863,0.5665187285079614,0.4504504504504505,0.5833333333333333,1200,3733650974
droguet|t|wayenburg|s,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 13:30:00,698.3,0.6793416944561926,0.32065830554380736,0.6960486322188449,0.33783783783783783,250,3733651599
ito|a|lansere|s,2026-09-19 01:51:39,2026-09-19 01:46:51,2026-09-19 04:20:00,148.3,0.6511808972799007,0.3488191027200995,0.6721311475409836,0.37037037037037035,450,3733658040
samson|l|stefano|s,2026-09-19 01:51:39,2026-09-19 01:42:00,2026-09-19 10:10:00,498.3,0.6348986118860017,0.3651013881139982,0.6539792387543253,0.3846153846153846,1000,3733654812
knutson|g|pohankova|m,2026-09-19 01:51:39,2026-09-19 01:42:00,2026-09-19 10:05:00,493.3,0.44615565747618835,0.5538443425238117,0.46511627906976744,0.5726495726495727,1000,3733654892
kouame|m|mendez|r,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 04:30:00,158.3,0.5895791825606969,0.41042081743930314,0.6062992125984252,0.4273504273504274,2500,3733651680
barrena|a|caniato|c,2026-09-19 01:51:39,2026-09-19 01:37:18,2026-09-19 11:40:00,588.3,0.45943999610880093,0.5405600038911991,0.47846889952153115,0.5594713656387665,1500,3733652534
